,UNNAMED: 0,URL,REVIEW_TITLE,RATINGS,REVIEW,VERIFIED,DATE_X,USER_NAME,USER_ID,MAX_REVIEWS_DAY,BY_LINK,HELPFUL_VOTES,PRODUCT,PRODUCT_LINK,REVIEW_SENTIMENT,TOTAL_REVIEWS,AVERAGE_RATING,RATING_DEVIATION,REVIEW_LENGTH,TITLE_LENGTH,TOTAL_USER_REVIEWS,DATETIME,REVIEW_DATE_DIFF
4963,4963,https://www.amazon.co.uk/gp/review/R1XJE586H6WDJ8/ref=pdp_new_read_full_review_link?ie=UTF8,"I wouldn't burn these, but they're beautiful and a great gift.",5,"I bought these for my mum for a recent birthday, and they are beautifully crafted, she was very happy with them! I did recommend she use them as decorations rather than as candles though, as they are pretty small and it didn't seem worth it to burn them so quickly and destroy them, they work much better as a fireplace decoration.",1,2013-10-22,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Mixed 10 handmade fairtrade scentd flower tealight candle in assorted designs and colours gift set,https://www.amazon.co.uk/handmade-fairtrade-tealight-assorted-designs/dp/B002QRIC8M/ref=cm_cr_srp_d_product_top?ie=UTF8,0.309259,1.0,5.0,0.0,331,62,56,2013-10-22,3122
4964,4964,https://www.amazon.co.uk/gp/review/R1BYMCQVIZID1W/ref=pdp_new_read_full_review_link?ie=UTF8,Great quality,5,The paint job is fantastic and this keychain doesn't look cheap at all. It's a nice memento of the game and I'm happy to have bought it.,1,2013-10-22,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Mass Effect 3 Alliance Keychain,https://www.amazon.co.uk/Mass-Effect-3-Alliance-Keychain/dp/B007CW5WKW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.36,1.0,5.0,0.0,136,13,56,2013-10-22,3122
4965,4965,https://www.amazon.co.uk/gp/review/R15SEUAPDBSEZU/ref=pdp_new_read_full_review_link?ie=UTF8,Great,4,"There's a tiny little bit of silver showing where the C crosses into the black, and where the orange part ends, but other than that this is great and I love having it inconspicuously amongst my keys.",1,2013-10-22,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Mass Effect 3 Cerberus Keychain,https://www.amazon.co.uk/Mass-Effect-3-Cerberus-Keychain/dp/B007CW5WD4/ref=cm_cr_srp_d_product_top?ie=UTF8,0.1368059999999999,1.0,4.0,0.0,199,5,56,2013-10-22,3122
4966,4966,https://www.amazon.co.uk/gp/review/R250P7XQBHWUHQ/ref=pdp_new_read_full_review_link?ie=UTF8,"Portable, fast and useful",5,I keep this on my keyring and it's really handy to have as it's a speedy backup that is always on hand.,1,2013-10-22,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Integral Courier 16 GB USB 3.0 Flash Drive,https://www.amazon.co.uk/Integral-Courier-USB-Flash-Drive/dp/B007ZSN7U0/ref=cm_cr_srp_d_product_top?ie=UTF8,0.6,1.0,5.0,0.0,103,25,56,2013-10-22,3122
4967,4967,https://www.amazon.co.uk/gp/review/R17YORTGA2I5I5/ref=pdp_new_read_full_review_link?ie=UTF8,Does exactly what you'd think.,5,"This is really handy if you are already using all your USB-plug adaptors, as it allows you to charge your kindle or any micro-USB device straight from the wall.",1,2013-10-02,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"Amazon e-Reader USB Charger for Amazon eReaders, UK",https://www.amazon.co.uk/Amazon-Reader-USB-Charger-eReaders/dp/B005DOKDQO/ref=cm_cr_srp_d_product_top?ie=UTF8,0.4,1.0,5.0,0.0,160,30,56,2013-10-02,3122
4968,4968,https://www.amazon.co.uk/gp/review/R211FXE1TO0/ref=pdp_new_read_full_review_link?ie=UTF8,"Good, if uncomfortable.",4,"The handle makes this device a little uncomfortable to use, and it's not entirely necessary for the kindle paperwhite so I've stopped using it. It does work very effectively though.",1,2013-10-02,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Belkin Professional Capacitive Tip Stylus for Kindle Fire Tablets and Kindle Paperwhite,https://www.amazon.co.uk/Belkin-Professional-Capacitive-Tablets-Paperwhite/dp/B005JK63RA/ref=cm_cr_srp_d_product_top?ie=UTF8,0.023125,1.0,4.0,0.0,181,23,56,2013-10-02,3122
4969,4969,https://www.amazon.co.uk/gp/review/R21JVL7ERT8ZV7/ref=pdp_new_read_full_review_link?ie=UTF8,Protects the device but isn't so comfortable.,3,"This case fits the kindle perfectly but it does make it a little uncomfortable to hold the kindle comfortably, in my opinion. It is a great cover though.",1,2013-10-02,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"Amazon Kindle Paperwhite Leather Case, Onyx Black - fits all Paperwhite generations",https://www.amazon.co.uk/Amazon-Kindle-Paperwhite-Leather-Black/dp/B008BQH1NO/ref=cm_cr_srp_d_product_top?ie=UTF8,0.3025,1.0,3.0,0.0,153,45,56,2013-10-02,3122
4970,4970,https://www.amazon.co.uk/gp/review/R3JETHXJRV3RSV/ref=pdp_new_read_full_review_link?ie=UTF8,"Works great, exactly what you'd expect.",5,"This is a standard CAT5e cable of 25m. It's good for a fast, reliable network if like me you prefer to minimise wireless use.",1,2013-10-02,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,1,25m Network Cable CAT5e RJ45 Patch Ethernet 25 meter UK,https://www.amazon.co.uk/Network-Cable-CAT5e-Patch-Ethernet/dp/B001GSVF04/ref=cm_cr_srp_d_product_top?ie=UTF8,0.3,1.0,5.0,0.0,125,39,56,2013-10-02,3122
4971,4971,https://www.amazon.co.uk/gp/review/RI0IFA5909TLD/ref=pdp_new_read_full_review_link?ie=UTF8,Works a charm!,5,"I got a Kinect that said it had one of these included, but it did not. I got this and it did exactly what I needed. It even means I can now use my Kinect on my Windows PC when I get an Xbox One in November.",1,2013-08-28,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"Official Microsoft Xbox 360 Kinect Power Supply Lead / Mains AC Adapter - UK (OEM) for ALL Xbox 360 consoles including Premium, Arcade, Elite, Super Elite, S.",https://www.amazon.co.uk/Official-Microsoft-Kinect-Supply-Adapter/dp/B00DHG4S7U/ref=cm_cr_srp_d_product_top?ie=UTF8,0.25,1.0,5.0,0.0,206,14,56,2013-08-28,3122
4972,4972,https://www.amazon.co.uk/gp/review/R1KXUAQXOH6KPF/ref=pdp_new_read_full_review_link?ie=UTF8,Great fun,4,"The Kinect is great fun, though I don't use it all too often. However, check your space requirements as if your room isn't a decent size or the TV isn't in a great position to make use of the space in the viewing angle, the Kinect doesn't work great for motion. I have some issues, too, with it hearing me when I speak at a normal volume, I am not sure if this is just a calibration issue.",1,2013-08-28,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,4,Microsoft x box kinect sensor bar only (pre owned),https://www.amazon.co.uk/Microsoft-kinect-sensor-only-owned/dp/B00AIPQXLM/ref=cm_cr_srp_d_product_top?ie=UTF8,0.395238,1.0,4.0,0.0,389,9,56,2013-08-28,3122
4973,4973,https://www.amazon.co.uk/gp/review/R2NFKAP33AY31H/ref=pdp_new_read_full_review_link?ie=UTF8,"Great product, not comfortable after long use.",4,"I use this for home usage, not business, but in either case the comfort of the headset wears thin after a while, my ears get pretty sore after a couple of hours. That said, the sound produced is fantastic and the microphone is brilliant. It's also very easy to tuck away and is totally secured when rotated to a position.",1,2013-08-28,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,1,Microsoft LifeChat LX 6000 Headset (Business Packaging),https://www.amazon.co.uk/Microsoft-LifeChat-Headset-Business-Packaging/dp/B00465UNYI/ref=cm_cr_srp_d_product_top?ie=UTF8,0.301905,1.0,4.0,0.0,321,46,56,2013-08-28,3122
4974,4974,https://www.amazon.co.uk/gp/review/R2D3ZVF4DV9XK2/ref=pdp_new_read_full_review_link?ie=UTF8,"Great camera, not the greatest stand.",4,"This camera is great! I had no issue getting it set up and to use and the picture is grand. The grip is very flexible but it's not an ideal shape, you need to have the bottom bit sort of balancing the whole thing up, though it has decent grip from the friction of the rubber.",1,2013-08-28,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Microsoft LifeCam Cinema Webcam - Black/Silver,https://www.amazon.co.uk/Microsoft-LifeCam-Cinema-Webcam-Silver/dp/B009BT67A8/ref=cm_cr_srp_d_product_top?ie=UTF8,0.4944439999999999,1.0,4.0,0.0,275,37,56,2013-08-28,3122
4975,4975,https://www.amazon.co.uk/gp/review/R29KI62ZKUO42G/ref=pdp_new_read_full_review_link?ie=UTF8,Cheap and effective.,5,"Fits on great, was nice and cheap and is decently sturdy. I paid �3 for this and for that I am totally happy with it. Delivery took a wee while, but was well within the range specified.",1,2013-07-22,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,HTC 8X Windows Phone Hybrid Rubberised Back Cover / Case / Shell / Shield - Solid Black,https://www.amazon.co.uk/Windows-Phone-Hybrid-Rubberised-Shield-black/dp/B009P0CLBC/ref=cm_cr_srp_d_product_top?ie=UTF8,0.553333,1.0,5.0,0.0,185,20,56,2013-07-22,3122
4976,4976,https://www.amazon.co.uk/gp/review/R3EMVN4CFHWAKX/ref=pdp_new_read_full_review_link?ie=UTF8,Cheap and appropriate.,5,"Nice and soft, good grip, very portable and not at all expensive. This is the mousemat to get if you're just looking for a mousemat.",1,2013-07-22,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,AmazonBasics Mouse Pad Black,https://www.amazon.co.uk/AmazonBasics-RFQ68-Mouse-Pad-Black/dp/B003QTD4Y6/ref=cm_cr_srp_d_product_top?ie=UTF8,0.22,2.0,5.0,0.0,132,22,56,2013-07-22,3122
4977,4977,https://www.amazon.co.uk/gp/review/R3603QF32S4UL8/ref=pdp_new_read_full_review_link?ie=UTF8,Exactly what it should be.,5,"Bit thin, very folded; for �3 I can live with it. The colours are great and this is hanging very nicely on my wall.",1,2013-07-22,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,2,"Flag, 5ft x 3ft, Rainbow",https://www.amazon.co.uk/Flag-5ft-x-3ft-Rainbow/dp/B0044XJO56/ref=cm_cr_srp_d_product_top?ie=UTF8,0.303273,1.0,5.0,0.0,115,26,56,2013-07-22,3122
4978,4978,https://www.amazon.co.uk/gp/review/R391WN6XJ2W8ZG/ref=pdp_new_read_full_review_link?ie=UTF8,"A good RPG, but not quite for beginners.",4,"A good description of this game is ""rewards skill but isn't elitist"". This is certainly true, if you play well you'll like it more, but the conservative autosaves can be a bug (so save often) and the nature of the combat is fun, intense but sometimes a bit frustrating. You need to play by the rules of the game to do well, so skill is certainly a factor more than gung-ho, but it's rewarding. The class system is 100% flexible which is just fantastic, the art style is great and through dialogue is a bit rough this game is very, very good.",1,2013-07-22,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Kingdoms of Amalur: Reckoning (Xbox 360),https://www.amazon.co.uk/Kingdoms-Amalur-Reckoning-Xbox-360/dp/B0053BQVZE/ref=cm_cr_srp_d_product_top?ie=UTF8,0.2296429999999999,1.0,4.0,0.0,541,40,56,2013-07-22,3122
4979,4979,https://www.amazon.co.uk/gp/review/R2U55L16L79EAX/ref=pdp_new_read_full_review_link?ie=UTF8,Spectacular conclusion!,5,"This game is just amazing. It's refined everything good from the first 2 games into a beautiful (graphically it is great) and compelling finisher. The gameplay is perfected and addictive, the range of difficulties and playstyles is great and the DLC is really worth it. I cannot recommend this game enough (though get the whole trilogy!).",1,2013-07-22,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,3,Mass Effect 3 (Xbox 360),https://www.amazon.co.uk/Mass-Effect-3-Xbox-360/dp/B004T8C3NG/ref=cm_cr_srp_d_product_top?ie=UTF8,0.311538,1.0,5.0,0.0,338,23,56,2013-07-22,3122
4980,4980,https://www.amazon.co.uk/gp/review/R313DWF6I26N7I/ref=pdp_new_read_full_review_link?ie=UTF8,A good game but a bit dated.,4,"This is a great game and a good introduction to a fantastic trilogy... it's just got some rubbish in it that the next 2 cleared up. The Mako is appalling, in my opinion, and some of the combat is rough because it's an older game. I recommend playing it at least once, but it's also a good shout to start on ME2 and just get the Genesis DLC.",1,2013-07-22,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Mass Effect - 2 Disk Special - Classics Edition (Xbox 360),https://www.amazon.co.uk/Mass-Effect-Disk-Special-Classics/dp/B001TUYA74/ref=cm_cr_srp_d_product_top?ie=UTF8,0.110606,1.0,4.0,0.0,340,28,56,2013-07-22,3122
4981,4981,https://www.amazon.co.uk/gp/review/R1NQSOG21MO4XD/ref=pdp_new_read_full_review_link?ie=UTF8,"Amazing game, played through 8 times and still adore it.",5,"I can't say enough good about this game. It is magnitudes above the first one, and a great precursor to the third. I'd recommend even just getting this and 3 for a good playthrough of a spectacular series. If you like gaming you will like ME2.",1,2013-07-22,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Mass Effect 2 (Xbox 360),https://www.amazon.co.uk/Mass-Effect-2-Xbox-360/dp/B001RIYMIU/ref=cm_cr_srp_d_product_top?ie=UTF8,0.294444,1.0,5.0,0.0,243,56,56,2013-07-22,3122
4982,4982,https://www.amazon.co.uk/gp/review/R1FA9FMUEGOI0L/ref=pdp_new_read_full_review_link?ie=UTF8,A good stealth game,4,"This game's achievements give a pretty hardcore experience, but you can play on your preferred difficulty and progress Corvo however you like to get what you want out of the game. The graphics are great, and there's a decent amount of grit to the setting (a whaling city).",1,2013-05-14,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Dishonored Special Edition,https://www.amazon.co.uk/Dishonored-Special-Edition/dp/B00A57NHQM/ref=cm_cr_srp_d_product_top?ie=UTF8,0.0833333,1.0,4.0,0.0,272,19,56,2013-05-14,3122
4983,4983,https://www.amazon.co.uk/gp/review/R2W39B54EFQOB0/ref=pdp_new_read_full_review_link?ie=UTF8,It's Skyrim,5,"If there're people who still don't know just from the name of this game what it is going to be like, then I'm not sure my review could change minds. It's a brilliant game, I absolutely love it and I'm pretty sure any gamer will.",1,2013-05-14,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,6,The Elder Scrolls V: Skyrim Classic (Xbox 360),https://www.amazon.co.uk/Elder-Scrolls-Skyrim-Classic-Xbox/dp/B00BWRWMVA/ref=cm_cr_srp_d_product_top?ie=UTF8,0.157143,1.0,5.0,0.0,228,11,56,2013-05-14,3122
4984,4984,https://www.amazon.co.uk/gp/review/R2IQ59BHQE3NH/ref=pdp_new_read_full_review_link?ie=UTF8,No hassle for good performance.,5,These clicked right in to my memory slots without a hassle and have given me a great increase in performance that was worth �15 a board.,1,2013-03-24,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Transcend JetRam 4GB DDR3 204 Pin 1600MHz PC3-12800 SO-DIMM Laptop Memory Module,https://www.amazon.co.uk/Transcend-JetRam-1600MHz-PC3-12800-SO-DIMM/dp/B004ZBAP64/ref=cm_cr_srp_d_product_top?ie=UTF8,0.461905,1.0,5.0,0.0,136,31,56,2013-03-24,3122
4985,4985,https://www.amazon.co.uk/gp/review/R2S56ZL5GO7CZS/ref=pdp_new_read_full_review_link?ie=UTF8,"Small, light and ideal.",5,"This mouse is light, comes with batteries and holds its wee receiver inside which I thought was brilliant. It's no hassle to use and is really portable, I'd recommend this, especially to a user with a laptop who would rather have a mouse than touch-pad if out and about.",1,2013-03-24,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,AmazonBasics Wireless Mouse with Nano Receiver Black,https://www.amazon.co.uk/AmazonBasics-Wireless-Mouse-Receiver-Black/dp/B005EJH6Z4/ref=cm_cr_srp_d_product_top?ie=UTF8,0.375,2.0,5.0,0.0,270,23,56,2013-03-24,3122
4986,4986,https://www.amazon.co.uk/gp/review/R12HB0U7U12ZSW/ref=pdp_new_read_full_review_link?ie=UTF8,"Great, no real issues.",4,"The pencil's light, easy to write with and I've had no trouble with damage to the leads. Only issue is that the arrowy bit is a wee bit uncomfortable if you rotate the pencil in your grip to write with the sharpest point frequently as I do. Other than that, it clicks down fine and is a great replacement to wooden pencils.",1,2013-03-24,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Parker pencil - Vector 0.5mm HB mechanical - dark navy BLUE colour barrel,https://www.amazon.co.uk/Parker-pencil-Vector-mechanical-colour/dp/B0040DACD8/ref=cm_cr_srp_d_product_top?ie=UTF8,0.136944,1.0,4.0,0.0,323,22,56,2013-03-24,3122
4987,4987,https://www.amazon.co.uk/gp/review/RSIISFF4DIPBD/ref=pdp_new_read_full_review_link?ie=UTF8,Great gift for an interested friend.,4,"I didn't use this myself, I got it for a friend who was self-teaching Python and he thought it was great. Apparently more of a reference than a guide but it did the job as a present.",1,2013-03-24,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,1,Python Programming,https://www.amazon.co.uk/Python-Programming-Wikibooks-contributors/dp/1466366052/ref=cm_cr_srp_d_product_top?ie=UTF8,0.4333329999999999,1.0,4.0,0.0,182,36,56,2013-03-24,3122
4988,4988,https://www.amazon.co.uk/gp/review/R2TYW7PJNPPAQJ/ref=pdp_new_read_full_review_link?ie=UTF8,Perfect refills,5,"These do exactly the job required, are cheap and sturdy in their packet. Not once broken despite me carrying them in my rucksack for weeks, and each lasts a good while!",1,2013-03-24,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,2,"Parker s0881340 HB Black Lead Pencils - 0.5 mm (HB, Black, 20 Piece (S))",https://www.amazon.co.uk/Parker-s0881340-HB-Black-Pencils-20-Piece/dp/B000J3X8C0/ref=cm_cr_srp_d_product_top?ie=UTF8,0.28125,1.0,5.0,0.0,168,15,56,2013-03-24,3122
4989,4989,https://www.amazon.co.uk/gp/review/R2J1SCDZXHWB9I/ref=pdp_new_read_full_review_link?ie=UTF8,Great song.,5,"A nice modern song from a childhood favourite, this song keeps P!nk relevant even to a '94 kid. A full recommendation.",0,2012-11-08,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Blow Me (One Last Kiss) [Explicit],https://www.amazon.co.uk/Blow-One-Last-Kiss-Explicit/dp/B008MUFNRK/ref=cm_cr_srp_d_product_top?ie=UTF8,0.3875,1.0,5.0,0.0,118,11,56,2012-11-08,3122
4990,4990,https://www.amazon.co.uk/gp/review/R1X4KNEW0ZJBBP/ref=pdp_new_read_full_review_link?ie=UTF8,Good buy.,5,This was a great book and a great bargain. I would recommend it to any fan of the series and urge any non-readers to start reading this series now!,0,2009-04-14,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Fall of Cthulhu: Gathering v. 2,https://www.amazon.co.uk/Fall-Cthulhu-Gathering-v-2/dp/1934506494/ref=cm_cr_srp_d_product_top?ie=UTF8,0.9,1.0,5.0,0.0,147,9,56,2009-04-14,3122
4991,4991,https://www.amazon.co.uk/gp/review/R344TDO7TTTIFG/ref=pdp_new_read_full_review_link?ie=UTF8,Great,5,This was a great book and a great bargain. I would recommend it to any fan of the series and urge any non-readers to start reading this series now!,0,2009-04-14,Daniel Gallagher,AFLMRSRJLDKRLPGX75GV5FBOUYQQ,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AFLMRSRJLDKRLPGX75GV5FBOUYQQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Fall of Cthulhu: Gray Man v. 3,https://www.amazon.co.uk/Fall-Cthulhu-Gray-Man-v/dp/1934506508/ref=cm_cr_srp_d_product_top?ie=UTF8,0.9,1.0,5.0,0.0,147,5,56,2009-04-14,3122
4992,4992,https://www.amazon.co.uk/gp/review/R2MKJY5O3LAGWX/ref=pdp_new_read_full_review_link?ie=UTF8,"Good fit, but fade a little too fast",4,"I'm really happy with these. A lot of that has to do with them coming in 31"" waist, which is often very hard to find.
I'm also don't like jeans to be too skinny or baggy and these are just right.
The material seems to be holding it's own, without sagging or stretching.
The colour did fade a little faster than I would have liked, as you can see from the picture. They are now more of a dark grey, than the almost black they were when I got them.
This was my fist purchase of Esprit jeans and in spite of the colour fade, I would happily buy again.",1,2016-01-06,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,2,"Esprit Men's DP 5pkt Straight Jeans, Graphite Grey, W31/L32",https://www.amazon.co.uk/Esprit-Mens-Straight-Jeans-Graphite/dp/B00MRR198Q/ref=cm_cr_srp_d_product_top?ie=UTF8,0.241126,1.0,4.0,0.0,548,36,42,2016-01-06,1384
4993,4993,https://www.amazon.co.uk/gp/review/R2V6V9JRS623FW/ref=pdp_new_read_full_review_link?ie=UTF8,"Great value, high quality towel set",5,"I purchased these on a lightning deal, mostly to just check out the quality (and it never hurts to have extra towels). I washed them before use and was more than happy with the drying results.
I got the navy set and am happy that the colour has not faded after several washes at 60. The absorbency has also held solidly.
One thing I was surprised at was that the towels are actually branded ""Amazon basics"". You can see in the picture that it's clearly visible on the label, which might put some people off, but not me.
I'll certainly buy again",0,2016-01-06,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,2,"AmazonBasics Fade Resistant Towel Set, 2 Bath and 2 Hand - Royal Blue, 500gsm",https://www.amazon.co.uk/AmazonBasics-Fade-Resistant-Towel-Bath/dp/B00Q4TJAFW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.274026,1.0,5.0,0.0,544,35,42,2016-01-06,1384
4994,4994,https://www.amazon.co.uk/gp/review/R2ANE5PA34QBVM/ref=pdp_new_read_full_review_link?ie=UTF8,"Robust tape, which just works",5,"It's a solid tape, and does what you would expect it to. I've dropped mine plenty and it has had no effect on the recoil action. It's good value for money, when the quality is considered.",1,2016-01-06,David Robert Jones,AG2U6SM45PUV7PUZXBOZUCPPQUBA,7,https://www.amazon.co.uk/gp/profile/amzn1.account.AG2U6SM45PUV7PUZXBOZUCPPQUBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Stanley 130656N Pocket Tape 8m(26ft) x 25mm,https://www.amazon.co.uk/Stanley-130656N-Pocket-Tape-26ft/dp/B00FYRWNMW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.266667,1.0,5.0,0.0,187,29,42,2016-01-06,1384
