,USER_ID,PRODUCT_ID,RATING,DATE,LABEL,REVIEW_TEXT,AVERAGE_RATING,RATING_DEVIATION,TOTAL_PRODUCT_REVIEWS,REVIEW_LENGTH,RATING_CATEGORY,SINGLE_RATING_CATEGORY,REVIEW_COUNT_DATE,SAME_DATE_MULTIPLE_REVIEWS,MAX_USER_REVIEWS_DAY,TIMESTAMP_DIFFERENCE,AVERAGE_USER_REVIEW_LENGTH,TOTAL_USER_REVIEWS,PERCENTAGE_POSITIVE_REVIEWS,RATIO_POSITIVE_NEGATIVE
267862,132522,786,3,2014-12-16,1,"They really tried to be outstanding but they were not (there is great potential). It was pretty loud and we had a small table right next to the bar so it was busy. The red wine selection by glass was not great (mostly wines from France if I remember correctly), it was served too warm and the wine glass was not clean. The food was good but it also had its price, I really liked that the plates were preheated.",3.7228915662650603,0.7228915662650603,83,410,1,1,1,0,1,0 days,410.0,1,100.0,4.1875
99839,63665,275,4,2014-09-23,1,Nice little eatery tucked away from the chaos of the city. Â The food was decent and fairly reasonable for NYC prices. Â The waitress wasn't very attentive and we bused our own table and went inside to pay.,3.8854625550660793,0.1145374449339207,227,206,1,1,1,0,1,0 days,206.0,1,100.0,9.318181818181818
118395,30352,276,3,2005-10-03,1,"Don't expect great service in this candle lit, tin tiled ceiling, italian restaurant. Â The garden in the back invites you to spend hours lingering over your glass of italian red and in the fall there is a small bonfine pit. Â Wether you're inside or outide in the garden, don't expect quick refills. The unfortuntely shoddy service casts a dim view on the well chosen european menu and the interesting wine selection.",3.83859649122807,0.8385964912280701,570,418,1,1,1,0,1,351 days,635.0,4,100.0,5.705882352941177
64665,46061,173,5,2014-09-25,-1,"Great food, friendly staff, nice ambiance. Â  Although they tend to get packed on weekends, their brunch menu is really good and they feature live jazz music. Â Definitely worth the wait.",4.163346613545817,0.8366533864541834,251,187,1,1,2,0,1,0 days,187.0,1,100.0,26.88888888888889
20779,17902,63,5,2014-10-07,1,"Sun-dappled, cool breeze rising, yet pleasantly warm, rustling trees, and a good friend~ an already winning end-of-summer Sunday morning was made perfect by a memorable experience at Jane's for brunch. First, upon entering this popular establishment (reservations are definitely recommended), one is struck by the cool, modern, and stylish decor. Though crowded, pockets of intimacy are to be found and we found ours by a door towards the back open to the sidewalk which the kind and gracious hostess allowed us to take. Second, service was provided by an amazingly bright and vivacious server who deserves credit for her beautiful smile and friendly demeanor despite the obvious demands of a heavy brunch crowd (thanks Emily!). And finally, the food.. fantastic. The delicious initial bread basket alone would have sufficed for a filling breakfast but what's the fun in that? These were followed by side orders of scrambled eggs (two eggs but huge) which were truly perfect (silky, moist without being runny) and Crispy Grit Cake which were satisfyingly crunchy yet mealy inside for a a nice take on a traditional breakfast item for those who love grits . Vanilla Bean French Toast was delightful for a vanilla-lover and creme brulee lover as myself. Thick cut, soft, fragrant of vanilla.. it was almost a shame to douse the toast with the included real maple syrup. And finally, a taste of my friend;s selection of the Benedict Jane was also delicious although I shall defer to those who love more their poached eggs and hollandaise in the morning. A wonderful and memorable experience~",3.9371807967313583,1.0628192032686417,1958,1588,1,1,1,0,1,180 days,1225.6,5,100.0,12.50344827586207
53516,5640,477,3,2013-07-09,1,"The only negative which results in one less star is - the tables are TOO CLOSE TOGETHER. Â  After a long day at work, bf and i were enjoying our drinks, raving about all the yumminess in front of us, a perfect evening until four teeny boppers with loud shrieky voices, wanted all their dining neighbors to hear how uninteresting their lives were... ay ay ay.. but otherwise we enjoyed everything we ordered - ham/sausage plate, pea salad with carmalized scallions, stuffed dates, baby squid and a few others.",3.9450980392156865,0.9450980392156865,510,508,1,0,1,0,5,48 days,446.375,8,62.5,10.08695652173913
37075,29343,91,4,2011-09-03,1,"These fries are addicting! I'm not a big fry person but these are so good! My favorite sauces are the mango chutney and the pomegranate Â teriyaki mayo. The frite sauce is good to if you don't feel like paying $1 extra for sauce. I wouldn't get the peanut sauce, it tastes just like chunky peanut butter and I think it is way to over powering. Get some fries to go and head to union square for some prime people watching any time of the day!",4.157591287636131,0.15759128763613095,3122,441,1,1,4,1,4,16 days,440.2857142857143,7,100.0,18.271604938271604
177423,93016,484,4,2014-08-25,-1,All I have to say is yum! This place is wonderful! I look forward to heading back here really soon,3.9575569358178053,0.04244306418219468,1932,98,1,1,2,0,1,14 days,53.666666666666664,3,100.0,9.16842105263158
335836,87115,885,4,2014-01-18,1,"Lovely meal at Olivier tonight. Â Arugula salad and deliciously prepared fish. Â Yummy tarte tatin, my husband's favorite, deliciously caramelized. Â I would like to see a little bit more wines by the glass on offer. Â Other than that... great. Â We will definitely be going back.",4.132075471698113,0.13207547169811296,106,280,1,1,2,0,1,308 days,499.8,5,100.0,7.833333333333333
302059,71662,785,5,2008-11-13,1,"a few months later I feel I should review the food not just the bar, maybe I am maturing. It Â may have been said before, but the farm burger is fantastic, Fries always good, they have great specials and I love the outside in the summer. Charming decor, nice lighting- you know- not too bright. Sit at the bar for dinner, is casual and everyone is chatty.",4.094133697135061,0.905866302864939,733,355,1,1,1,0,1,1262 days,461.0,5,100.0,10.276923076923078
137878,11567,401,5,2012-11-30,1,"This is a diner on viagra. Â Very creative menu, stylish decor, packs of servers. Â I admit that they cram people into tight spaces and tables are close to each other. It's a classic trendy resto that deserves its due for being an institution for so many years. Â Even give credit for the stylish wash rooms. The food is excellent. Â Basic dishes made better. Â Original recipes that rock. Â Lovely, properly sized bar.",3.845622119815668,1.1543778801843319,434,419,1,1,1,0,1,892 days,588.6551724137931,29,100.0,9.85
246943,25671,906,4,2012-11-23,1,I love bringing new friends here. The roti is a must to start. Get the chicken broth rice. Service is fine. Ladies bathroom is a bit awkward. I recommend not going if you're shy.,3.82014987510408,0.1798501248959199,1201,178,1,1,2,0,4,230 days,400.4,5,100.0,7.962686567164179
285678,138339,752,2,2014-12-26,1,"I ordered breakfast Christmas Eve for myself and 6 co-workers. Â The food was alright, nothing exceptional. Â I was charged an 18% service charge on a takeout order because that's their policy for any orders over 5. Â Secondly, the person taking the phone order up charged all of my orders an additional $1 for white meat without asking if that's what I wanted. Â I'll never order from this restaurant again nor will I recommend it to anyone.",3.8709942481511916,1.8709942481511916,1217,442,0,1,2,0,1,0 days,442.0,1,0.0,6.60625
238114,117477,12,5,2013-09-18,1,"This place was totally delicious. I felt like I was straight in a cafeterÃ­a in Santurce or Barrio Obrero, Puerto Rico. Had the filete de pescado with tostones y ensalada. I couldn't leave without my cafÃ© con leche. I'll be going back next time I visit NYC.",3.727810650887574,1.272189349112426,169,258,1,1,1,0,2,120 days,490.3333333333333,3,100.0,5.5
168549,94830,465,5,2006-07-16,1,"I don't typically like pizza, but my friend dragged me here for (New York style?) pizza when I was in New York the other day. Â I was incredibly impressed. Â Her friends were already in line and so we got a table relatively quickly. The atmosphere is definitely toward the younger crowd (Brooklyn Heights in general, perhaps). Â The table is incredibly cramped for the five of us, but this added to the ambience of the restaurant. Â People are here for the good food, not to have great dining. Â We got three pies which actually satisfied all of us. Â Normally, I don't like mushrooms or olives, but this pizza actually melded everything together so that my disliked foods didn't stand out. I liked folding the slice lengthwise to eat it. Â Thin crust, which didn't border on my distaste of too much dough. Â One of the best pizzas I ever had. Highly recommended. Â Near the High Street subway station.",3.7463179278821737,1.2536820721178263,3938,902,1,1,1,0,1,0 days,902.0,1,100.0,5.105426356589147
175783,29682,131,5,2010-08-22,1,I can't tell you how much I loooove bianca!!! It's a charming cute place where they serve the yummiest italian food. It's definitely my favorite italian restaurant in new york. Their tagliolini with seafood is what I always end up getting. I also love their salmon with spinach and potatoes. Their pasta with sausage and broccoli rabe is really good too. They have an excellent wine selection and the service is always friendly. The only thing that I find annoying is their cash only policy.,4.155466399197593,0.8445336008024071,997,491,1,0,1,0,7,120 days,379.2142857142857,14,92.85714285714286,16.49122807017544
6188,6716,19,4,2011-02-07,1,"I would have never found this little gem if It had not been recommend by a friend. I don't know why I didn't hear of it earlier. But perhaps it't best to keep it off the Brooklyn foodie radar. Food was lovely: delicious, perfectly seasoned with heat and fresh flavors. And I appreciate the attention paid to using local suppliers Ans seasonal ingredients. The restaurant itself is warm, and charming, perfect for a romantic occasion. And the service was impeccable. Our server had the prefect balance of attentiveness, knowledge without smothering us. I look forward to going back again and again. I enjoyed the grilled calamari, fresh tortillas (yum!) and fish tacos.",4.037151702786378,0.03715170278637814,323,668,1,1,1,0,1,965 days,527.0,2,100.0,7.282051282051282
79333,53938,218,5,2011-04-20,1,"For whatever the reason, I was waiting for this place to open so when it did I was there!!!! The atmosphere is welcomimg and their choice of beer is top notch!!!! I'm slowly and surely becoming a regular.",4.325581395348837,0.6744186046511631,129,204,1,1,1,0,1,1074 days,228.0,2,100.0,24.8
75252,51992,211,4,2008-11-11,-1,"Walked by on a Sunday afternoon and saw that they were open with only a 3 person line. Â My boyfriend and I each got a spinach artichoke slice. Â I'll agree with others that the guy who takes the money at the counter is a bit 'rough around the edges' but we got our pizza quickly. Â No complaints on the size of the slice - big enough to have to hold with two hands. Â Also saw them making a spinach artichoke pizza and using 1"" cubes of cheese. Â WOW... that's a lot- and they look like pretty quality ingredients. Other than that though I'll admit that the pizza wasn't to my liking. Â They add olive oil in addition to the cheese so it makes for a very very very greasy/oily slice - which I didn't love. Â The artichoke spinach combo tasted great but was overshadowed by the amount of oil- Â I was only able to have a few bites before it became too much for me. Â  I'm not sure if the rumor about them putting cream in their pizza topping is true but I'll tell you that I'd rather have cream than the extra olive oil. Bottom line - Go at least once to see what it's all about. Â If you like it, great if not then you know that you can move on.",3.891882435269419,0.10811756473058098,2858,1146,1,0,6,1,1,1680 days,1049.0,2,50.0,6.290816326530612
294183,56554,741,4,2011-03-22,1,"Yelp reviews narrowed our dinner choices on this side of Manhattan to a small group of 4 star, $$ restaurants and we ended up at Penelope. Â I am glad we did. Â Nice starters, humus plate and artichoke dip which was my favorite. Â Very good cup of chicken soup followed by tasty arugala salad with white beans. Â Lots of variety on the menu including a number of vegetarian selections. Good service. Â I'm a fan and will be back.",3.73059653624118,0.26940346375881985,1559,429,1,1,3,1,1,1363 days,679.8571428571429,7,100.0,7.077720207253886
124863,75684,363,4,2013-11-09,1,"Really fun place, good energy. We started with some champagne at the bar, then had great dinner. Moules frites was good. Reasonably priced wine list . A slice of old Paris in New York. To be redone.",3.9903614457831327,0.009638554216867323,2075,198,1,1,2,0,1,0 days,198.0,1,100.0,9.121951219512194
284825,12523,749,3,2011-08-02,1,"Too many have raved that this is the best Thai restaurant in NYC. It's on Eater 38 for as long as I can remember. It's good decent thai food, but nothing mindblowing. If I don't happen to be near there, I probably would not think it is worth traveling out of the city for it. I guess since Thailand is so far away, this is as close as it can get. It's ok....i guess...a little over-rated...and way too much fried dishes...my favorite dish is probably the cassava dessert.",3.910024154589372,0.9100241545893719,1656,471,1,0,1,0,1,168 days,705.375,16,93.75,6.493212669683258
11943,11442,39,1,2013-03-22,-1,"Terrible customer service and extraordinarily rude, even when the restaurant was half empty. Â This restaurant needs to get over itself. The hosts are rude/pompous ""you can't sit at the bar unless you are ordering food. If you want to drink you can go next door"", Â the food was disappointing (too salty, small portions for the price). Plus the items I used to come back for have changed, for the worse. Â  And to top it off, my waitress basically ignored me, to the point I had to ask the chef/cook for my check. My recommendation is to skip this place!!! It's gone DOWNHILL and there are too many amazing restaurants in NYC to waste your time and money here.",3.7075892857142856,2.7075892857142856,896,660,0,1,2,0,1,0 days,660.0,1,0.0,4.707006369426751
331250,152640,875,5,2013-09-24,1,"Dinner review. Came early and caught the last 30 mins of Happy Hour, $5 Old Fashioneds are my favourite Old Fashioneds. And they are fashioned by a bartender with a beard more awesome than Zeus. We then took a table for dinner. The Long Island duck was great, the meatloaf sandwich excellent, and the service from the fabulous Danielle was perfect in every way. We had desert but I can't remember what it was because of Old Fashioneds + wine but I'm sure it was delicious too. You should go there.",4.136456211812627,0.8635437881873731,491,497,1,1,1,0,1,0 days,497.0,1,100.0,13.441176470588236
235210,99562,616,4,2014-07-06,1,Ai Fiori is a lovely restaurant with brilliant staff in the wonderful Langham Place hotel! It is a very posh restaurant and so the meals are fairly small but full of flavour. As we were short on time we had arrived there early and so the restaurant was empty and we found ourselves almost being watched by the staff which was slightly off putting. The staff were all helpful and friendly however giving advice on the meals. Some of the main meals we had ordered were more flavoursome than others such as the fish meals whereas the pasta meal that I had wasn't the most filling or the best of choices in hindsight. The desserts however were incredible! I had the chocolate mousse which came with a dissolving lemon cream which was one of the nicest things I have ever eaten! Overall the restaurant is very nice although a little expensive for the small portions.,4.182596291012839,0.18259629101283892,701,861,1,1,1,0,2,9 days,760.6666666666666,3,100.0,10.88135593220339
188169,59467,513,1,2014-11-15,1,"I'm surprised by these ratings. Â It's possible I Â went in on an off day but I did not think that this place was memorable at all. Â  I was really excited to try this place from the reviews but after ordering a few items I was genuinely confused by the excitement. While the wafcos seemed like an interesting idea in theory, after one bite they completely broke apart and it was a mess. Â I can appreciate that I think they tried using their rotisserie in the chick wafcos but adding chunks of the actual fat from the dark meat areas completely grossed me out. Â The protein platters were pretty simple and under seasoned and my biscuit was not completely cooked. Â The outside was initially very good but the inside ruined the taste. Â I probably should have tried some of their desserts which all sounded great but had a hard time getting through the meal, so opted to pass. The business owners were very friendly though and were probably the best part of my experience.",4.695652173913044,3.695652173913044,69,973,0,0,1,0,3,133 days,660.875,8,50.0,68.0
113751,54411,328,5,2014-05-22,1,"Great pasta. Lots of unique flavors. Homemade mozzarella. Prices are down to earth too, which is the reason to go here when in downtown Manhattan.",3.920289855072464,1.0797101449275361,138,146,1,1,1,0,1,198 days,148.0,4,100.0,7.625
314,1237,1,5,2013-09-11,1,"Happend to be in the area and was looking for someplace to eat. Â We stopped in here after reading the reviews on yelp. Â I originally passed it and looked in thinking, ""Man it looks hot in there"" because the whole front was open. Â Not realizing that was the place I was looking for but I took a chance. Â We had lasanga w/ a mixed vegetables on the side, spinach ravioli, tomato and mozzarella. Â The bread to start was slightly different. Â  Tasted homemade similar to pizza dough. Â Either way it was delisious. Â The tomato and mozzarella was fresh and tasty. Â Our dinners were both very good. Oh and the mixed vegetables were real mixed veggies they put together not from a bag. Was very happy I stopped in and I will be back. Â Also, it was not hot in the restaurant at all.",4.32806324110672,0.6719367588932803,253,782,1,1,1,0,1,356 days,549.2857142857143,7,100.0,22.0
137131,81057,399,5,2010-09-16,1,"4.5 Stars. Just moved into the Ditmas Park/ 'Victorian Flatbush' neighborhood a week ago, and Ox Cart Tavern opened several days later. Went there the other night with a few friends for dinner and drinks. The ambiance was nice: Welcoming, flatteringly lit, somewhat rustic, vaguely hip. Wooden or metal rustic and-or vintage tables, many by large windows. A 6-8 person wooden bar in the back overlooking a partly open kitchen. The staff were friendly and accommodating. The food was quite good. (Hope it doesn't go downhill, as sometimes happens, if and when the place becomes popular and stays around for a while.) Though none of us were craving burgers, we were persuaded by the creative and appetizing descriptions of the burgers on their menu, all ended up ordering them and were not disappointed. The fried bologna sandwich looked intriguing-- likely good, because someone would either have to be supremely confident in their craft or delusional to advertise such a seemingly low-grade dish, and the quality of the food we had recommends the former. Ribs brought to another table looked very good. The desserts brought out-- traditional sundaes and floats-- seemed decent. For next time. Beer selection was quality but a bit sparse, they say they are getting more in soon, wine selection good and wine-pours generous. Their liquor license is being finalized, so no liquor as yet. The one aspect I didn't like (hence 4.5 stars) were the two oversized Â television screens at either side of the bar-- at the time, showing a baseball game. They seemed incongruous and distracting given the particular low-key dining and hanging-out vibe. The idea is probably to attract the probably relatively high percentage of sports watchers in the area, and it very well might. But sports bars usually aren't my thing, and if this becomes the general vibe, I'll have to make my regular haunts a little farther away on Cortelyou. They also offer free wifi-- although, considering the current vibe, and that they open in the evening, it would seem a bit awkward to sit there working on a laptop. It seems that they're simultaneously trying all channels to see which one is most profitable, and hopefully this experimentation will settle into an atmosphere organic and welcoming rather than unnatural and offputting. Definitely a welcome addition to the neighborhood: so far the only decent bar/restaurant in the southern Ditmas Park area. May it be a harbinger of more.",3.937956204379562,1.062043795620438,274,2457,1,1,2,0,1,0 days,2457.0,1,100.0,7.838709677419355
43970,33411,100,4,2010-03-21,1,"Wasn't a fan of the hashbrowns here. Had to use a TON of ketchup and salt to overcome my lack of desire for them. I love potatoes. I love any product made from them. I especially love hashbrowns. However, I don't really dig hashbrowns that are made from what seems to be lumpy mashed potatoes that were then lightly fried in a skillet. I enjoy the shredded stuff that is buttery and crispy, which these aren't. But. BUt. BUT. The biscuits here are AH-mazing. So incredibly delicious. They are the type that are flaky, buttery and will stick to the roof of your mouth if consumed to quickly. The jam that is served with them is wonderful. Not overly sweet or too bitter... just perfect. I think it was raspberry, but wasn't 110% percent certain. Delicious. I didn't try anything else on my first trip, but I also didn't want to take away all the mystery in one go. I like to build into love. I went on a Sunday morning at 10 am and got my food to go. I ate it in the sunshine at a nearby park. Other folks who decided they would wait on a table were told that there would be an hour wait. The prices are swell and the food is worth it. For a biscuit and a side of hash browns with a small coffee, I paid 8 bucks. Not that bad for a tasty NYC brunch. Also, it is key to note that this establishment is cash only. So bring plenty with you.",3.9518117295480013,0.048188270451998694,2677,1336,1,1,4,1,1,328 days,1244.6666666666667,3,100.0,8.734545454545454
50240,2420,308,3,2010-01-16,1,"Suanne L. and I were both in the midtown/Corporate Office USA area and decided it would only be appropriate to go on a lunch date. Â After perusing our options, we settled on Becco. Â I did not know this until Suanne told me so, but apparently this is one of Lidia's restaurants? First of all, the restaurant is huge and winds around. Â I knew I was going to get lost when my maitre d' led me to a table WAY in the back of the restaurant. Â Pretty sure I almost made a wrong turn into the kitchen. We had olives and a nice basket of assorted bread at the table to snack on until our waiter took our order. Â The spread was great and had undertones of basil. Â I opted for the Sinfonio Di Pasta Â because it seems like it's the thing to do at Becco (when in Rome, do as the Romans do). Â This is so out of character for me because 1) I was brought up that pasta is a side dish and not a meal and 2) from a cost standpoint, pasta is one of the cheapest things for a restaurant to produce en masse and then mark-up the price. For a starter, I selected the seafood and veggie platter. Â It was nice, a plate of grilled and marinated vegetables, along with some octopus. Â The three pastas for the day were a mushroom ravioli, a penne with beef and onions, and spaghetti in a marinara type sauce. Â All of the pasta was al dente, which was great. Â The penne was the best of the three, but I felt like the pasta was lacking a certain something. Â Maybe I was expecting to be wowed by fresh pasta like the way my grandma would make, but the pasta just did not have that. Â The pasta was definitely not inedible and not Olive Garden grade, but it's not the best there is. I would like to come back, though, and see what the rest of the menu is like.",3.789224393132031,0.7892243931320309,1689,1742,1,0,1,0,1,1727 days,1530.5333333333333,45,93.33333333333333,6.1265822784810124
53550,2395,477,4,2013-02-15,1,"Want to romance a date with a taste of Spain and some sangria in SoHo? Â Boqueria is the perfect choice - here's why: FOOD: Awesome tapas! Â We tried the Bombas de Barceloneta, Cojonudo, and Albondigas. Â Each was very authentic and savory. Â  Albondigas: rich from the quality of the lamb to the creamy dollops of sheep's milk cheese. Â Cojonudo: SMALL - two tiny pieces of bread and chorizo with two perfectly cooked sunny-side-up quail eggs. Â  Bombas: three small bombas with creamy garlic aoili and plenty of seasoning SERVICE: Our server was awesome, making good recommendations, spending just the right amount of time with us, so on and so forth. AMBIANCE: While my date said the spot's decor had a cafeteria vibe, I didn't really get that. Â I liked the high-top seating and the lighting... it is cool how the bar is up front, there is a chef working on prep in the front window, and then in the back is a NEAT and TIDY exposed kitchen. Â  Bottom Line - great spot for tapas in SoHo, be prepared to drop $100 as a couple",3.9450980392156865,0.05490196078431353,510,1028,1,0,1,0,2,487 days,751.0833333333334,24,95.83333333333334,10.08695652173913
108791,68001,306,3,2013-08-21,1,"From what I have tasted so far, the food is great! I would definitely recommend the eggplant appetizer- best eggplant I have ever eaten. Service was mostly friendly. I only had 2 concerns: 1) They don't have an option for brown rice instead of white rice 2) Traditional Laksa comes with rice noodles, however Â staff refused to substitute the egg noodles they use, for rice noodles when we asked. Aside from these complaints, I would highly recommend this restaurant for good South East Asian cuisine.",3.7623456790123457,0.7623456790123457,324,501,1,1,2,0,1,250 days,539.5,2,100.0,5.612244897959184
97171,11039,548,4,2010-02-02,1,Who doesn't like Woorijip for lunch or the Korean munchies ? Only bad thing about this place - aaalways soo crowded !,3.9789864029666253,0.021013597033374687,1618,117,1,0,3,1,1,976 days,675.9,10,70.0,14.557692307692308
284412,138000,749,5,2013-07-11,1,"I can say this is the best Thai restaurant in NYC. As a Thai person, the food really close in Thailand. I brought foreign friends to visit here. They can do a flexible flavor for my friends who can't eat spicy ones. I love the service. They are friendly and professional. Keep doing a good job.",3.910024154589372,1.089975845410628,1656,294,1,1,1,0,1,0 days,294.0,1,100.0,6.493212669683258
289970,18100,759,5,2014-03-14,1,"Came here for a happy hour a year ago. Really liked the ambiance, and the cocktails were delicious. Small plates we had were tasty too. Would come back for a dinner since I love med food",4.011067708333333,0.988932291666667,1536,186,1,1,2,0,4,13 days,178.6,5,100.0,10.130434782608695
311219,8344,259,4,2011-04-09,1,"I really liked this place! I went for dinner with my boyfriend and its a great date night spot. Â It was buzzing with people, REAL candles on the table and delicious food. Â We shared the burrata to start which was so creamy and delicious, I def recommend this! I had ravioli with mustard greens which was also very good. Â My boyfriend has the veal meatballs which he enjoyed. Â All the food tasted very fresh. I would definitely come back!",3.945945945945946,0.054054054054053946,444,441,1,0,1,0,1,440 days,666.5,8,87.5,10.68421052631579
38470,30222,91,3,2007-12-27,1,"For years before moving to NYC, I was looked at strangely for always dipping my fries into mustard...spicy brown mustard at that! Â All the ketchup embracing sheep would sneer at my etiquette blasphemy. Then, I moved to the capital of the world and discovered places like Pommes Frites existed. Sure, eating here frequently will make your ass as wide as the East River. Â But, you got dipping sauces galore to choose from. Â I expanded my horizons and was soon dipping my frites into all sorts of things. The place is a bit of a dump but c'mon...you're in the East Village and you're probably drunk when you're ordering.",4.157591287636131,1.157591287636131,3122,620,1,1,1,0,1,158 days,640.5,2,100.0,18.271604938271604
78956,10946,215,5,2011-03-15,1,"Whenever my friends and I are in the mood for a burger, this is where we come. Â I can honestly say that I prefer this burger to any other I have tried in the city, in Astoria, in Miami, ANYWHERE. Â The bun is buttery, soft, and the perfect vehicle for the tastiest, juiciest burger you will ever have. Â Trust me, you will not leave a single bite behind. Â The fries are amazing (hint - dunk them in the smoky sauce, and while you're at it, why not add some to your burger in lieu of ketchup?). Â :) Â Don't miss out on the fried pickles either. Â They are fluffy bites of heaven. Not in the mood for a burger and fries? Â You should try the to die for macaroni and cheese. Â It is super creamy and delicious. Â They also have a great brunch menu, great brunch drinks and special prices on brunch drinks on the weekend. Â This is also one of the few bars that actually has happy hour specials on weekdays, and my wallet and I thank them for that. Â  The wait staff is amazing - Â always super friendly and great service. Â Additionally, the bartenders are also great and happy to serve you. Â Come to think of it, I've never seen anyone who works here in a bad mood. Â Have your Shazam activated and ready while you're in here too, because they honestly have the best music ever. Â Take my word for it, this bar is beyond travel worthy - so hop on that train and check it out. Â You will love it!!",3.9907773386034258,1.0092226613965742,759,1398,1,0,1,0,1,1390 days,1021.7368421052631,19,94.73684210526315,11.047619047619047
120740,32437,352,5,2014-08-12,1,wowsers! i was totally suspect of this being some gimmicky nyc foodie thing to capitalize on the western fascination with all things india & pop media. and maybe it is? but you know what else it is? fucking fantastically flavorful and fun! such a cute little spot at a great price point. i stopped in from the rain (and a failed bead shopping adventure in the fashion district! ohhhh bambi deer dress you shall remain nakedly beadless!!!) ok... anyhow. kati does it up right. fast. cheap. yum. think punjab street food fare but super user friendly for your less courageous food friends and still tasty enough for your seasoned international couch surfers ;)~ i had the chai. excellent. fresh chutney... not really unique but def. fresh and comforting. the paneer roll and the unda chicken (tikka plus eggs!!!) omg. perfectly hits the spot. cant wait to take a date here :D,3.7896253602305476,1.2103746397694524,694,872,1,1,1,0,1,197 days,729.0,3,100.0,7.784810126582278
127324,26602,366,3,2014-01-14,1,"I was excited to come here, not just because my boyfriend's name is Jacob, but because I LOVE PICKLES. My sister and I arrived and it was fairly crowded. Surprisingly, we only waited about 5 minutes before sitting at the communal table. We ordered the combo of 4 pickle types, but that was toooooo much for two people. It was nice to get the variety, but totally ruined my appetite with vinegar. We ordered two beers and a biscuit to cleanse the pallet, but we ended up going somewhere else for dinner. 5* for our waiter though, he was AWESOME.",4.0440191387559805,1.0440191387559805,1045,544,1,0,1,0,1,296 days,655.3333333333334,3,66.66666666666666,9.555555555555555
27505,22610,73,4,2014-08-07,1,"Solid tacos and margaritas, i like the fish tacos the best.",4.2518518518518515,0.25185185185185155,135,59,1,1,1,0,1,0 days,59.0,1,100.0,18.285714285714285
218062,21959,569,2,2012-06-16,1,"I really, really wanted to like this place but when all was said and done, I could only justify 2.5 stars. The place is small, which is ok, but the tables are uncomfortably close together and it's very loud inside. The food was good and the wait staff was nice, but they weren't very attentive (other than the water boy who earns an A+). Once the food was served they never checked back to see if everything was ok. The bread was stale and it would've been nice I have some parmesan cheese with my meal. When I was finished eating they never brought the check. After 15+ minutes I pulled out my credit card and stopped a waitress and asked for the check. She surprisingly asked, ""don't you want desert dear?"". I said ok and tried the chocolate cake. It came out instantly, but it was just ok -- after throwing my napkin over the desert and pushing it away to show I was done, another 10 minutes passed and still no bill. Nobody ever came to check on me to see if everything was ok during dinner or after desert. Overall, the food was just ok and they were great at seating and serving, but after I received my food I felt abandoned.",3.9711538461538463,1.9711538461538463,312,1132,0,0,1,0,2,0 days,948.5,2,50.0,5.782608695652174
17806,15744,336,2,2012-02-18,-1,"Overall an ""OK"" experience. Came her for Valentine's Day with the bf. The food was good....service was fair at best. There was an average of about 15 minutes between our courses and they forgot the amuse portion of the pre fixe menu. And.....the bus boy had major issues with invading personal space! I'll be back to Aurora but it will definitely be the WillyB location.....always stellar there!",3.962962962962963,1.9629629629629628,243,395,0,0,1,0,1,235 days,355.0,2,50.0,12.5
124479,37593,363,5,2011-04-12,-1,"Going to Paris this summer with my fiance, so figured I'd prep a bit. Wow. No wonder why this restaurant is a New York City mainstay and so popular. Amazing service. Â Attentive and full of knowledge. Maybe even a bit too smart. Great looking staff- guys and girls. Am i allowed to say that as a straight dude? Why not! Â Went for breakfast with coworkers- tried a couple egg dishes, oatmeal, etc. All really good. For sure would go back.",3.9903614457831327,1.0096385542168673,2075,438,1,1,1,0,1,85 days,469.0,2,100.0,9.121951219512194
34320,27469,88,3,2012-10-07,-1,"Meh, It's okay for a chilled night if you have a great group of friends with you, don't expect to come here to find a fascinating crowd. The food is quite good, and very well priced. The atmosphere is cosy and noisy. It's a cute place, but, as I said, don't expect it to be a crazy night.",4.036764705882353,1.0367647058823533,272,288,1,1,1,0,1,0 days,288.0,1,100.0,12.6
338711,47557,890,5,2008-02-13,1,"You know what the greatest thing in the world is? Going back to the place you haven't been for eleven years, and loving it just as much as you did the first time. My friend and I stumbled on Corner Bistro more than a decade ago while visiting Manhattan and it has since become a nearly fabled experience--for the fact of its great atmosphere, awesome jukebox and tasty, tasty burgers. The same friend now lives in Manhattan and together we returned to the fabled spot to find it somewhat more crowded than in 1997, but the place was still as raucously charming as I remembered it and the burgers were still out of this world. It is not a place to be missed if you're a burger connoisseur traveling or living in New York City. Just don't expect any warm fuzzy service, and if you sit at the bar, don't be afraid of being splashed with a little beer.",3.755813953488372,1.244186046511628,1290,848,1,1,1,0,1,68 days,1089.0,3,100.0,6.5
328221,79103,863,3,2014-02-24,1,"I am not Â crazy about the food here... I get that their thing is kangaroo meat, but their vegetarian/vegan options are really not tasty... I got the vegan tacos and I didn't really want to finish them. Just very bland and not a pleasing texture either... ick idk. Just bad. I know people will say that's the price I have to pay for being a vegetarian, but I know many other establishments that tackle this obstacle just fine ;) I know my friend wasn't too keen on her fish and chips either and left a lot of it untouched. (Our boyfriends chowed down on the delicious kangaroo burger in the meantime lol. Apparently that was a hit!) That being said, our waitress was fantastic, and the free draft or glass of wine with lunch specials is a really great deal.",4.26056338028169,1.26056338028169,426,757,1,1,1,0,2,59 days,649.0,4,100.0,13.2
