,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,RATING,VERIFIED_PURCHASE,REVIEW_TITLE,REVIEW_TEXT,NUM_NOUNS,NUM_VERBS,NUM_ADJECTIVES,NUM_ADVERBS,REVIEW_LENGTH,SENTIMENT_SCORE,TITLE_LENGTH,AVERAGE_RATING,RATING_DEVIATION,NUM_REVIEWS,READABILITY_FRE,SENTIMENT_CATEGORY_ENCODED,RATING_CATEGORY_ENCODED,COHERENT_ENCODED,AVG_WORD_LENGTH,LABEL_ENCODED,NUM_NAMED_ENTITIES,CAPITAL_CHAR_COUNT,PUNCTUATION_COUNT,PREPROCESSED_REVIEW_TEXT,WORD_COUNT,SENTIMENT_SCORE_TITLE,SENTIMENT_LABEL_TITLE,AVG_RATING_VERIFIED,AVG_RATING_NON_VERIFIED,DEVIATION_VERIFIED,DEVIATION_NON_VERIFIED
16376,16376,16376,16376,16376,2,1,dome head light to big  for corolla 2011,5 dome lead big probabl rework shape od lead lead dome light corolla 2011 litll point edg fit socket edg 050 big bad order differ set compani rest lead fit ok,11,15,7,7,332,0.4019,40,2.0,0.0,1,65.39,1,0,0,4.129032258064516,1,3,0,0,5 dome lead big probabl rework shape od lead lead dome light corolla 2011 litll point edg fit socket edg 050 big bad order differ set compani rest lead fit ok,31,0.0,0,4.243802359377671,3.9822618791657707,2.2438023593776713,1.9822618791657707
16377,16377,16377,16377,16377,5,1,Perfect,theyr easi assembl if read direct befor hold nice stuff stack well sturdi basic storag,5,7,4,3,161,0.5994,7,5.0,0.0,1,64.71,1,1,1,4.8,1,0,0,0,theyr easi assembl read direct befor hold nice stuff stack sturdi basic storag,15,0.5719,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16378,16378,16378,16378,16378,5,1,My bird loved it. She tore it apart quickly,expect bird love -PRON- tear apart quickli love -PRON- order again,2,7,1,4,116,0.8555,43,5.0,0.0,1,85.69,1,1,1,5.090909090909091,1,0,8,4,expect bird love -pron- tear apart quickli love -pron- order,11,0.5994,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16379,16379,16379,16379,16379,5,1,Good sound quality,sound qualiti good mid nice detail high littl high headphon good,3,4,9,0,134,0.8225,18,5.0,0.0,1,68.77,1,1,1,4.909090909090909,1,1,0,0,sound qualiti good mid nice detail high littl high headphon good,11,0.4404,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16380,16380,16380,16380,16380,3,1,Battery is nice but doesn't hold full charge,batteri last week recharg look for second charg realiz twice -PRON- drain 93 standbi test 2nd charg wake morn find 80 left let sit night mayb get bad defect batteri price okay,12,17,7,5,377,-0.6124,44,3.0,0.0,1,72.84,0,1,0,4.5,1,7,4,2,batteri week recharg look second charg realiz twice -pron- drain 93 standbi test 2nd charg wake morn find 80 left let sit night mayb bad defect batteri price okay,32,0.2263,1,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
16381,16381,16381,16381,16381,5,1,Kids are bananas over this set,student thrill 34treasur chest34 box enthral contain classroom token kid task earn 20 allow cash treasur week excel motiv,11,14,2,2,272,0.7783,30,5.0,0.0,1,60.65,1,1,1,5.421052631578948,1,5,0,0,student thrill 34treasur chest34 box enthral contain classroom token kid task earn 20 allow cash treasur week excel motiv,19,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16382,16382,16382,16382,16382,2,1,Falling apart,coupl week dishwash pad come off pull metal piec come actual top hear water insid cup stay away,10,7,2,3,196,0.2023,13,2.0,0.0,1,70.13,1,0,0,4.333333333333333,1,1,0,0,coupl week dishwash pad come pull metal piec come actual hear water insid cup stay away,18,-0.1531,0,4.243802359377671,3.9822618791657707,2.2438023593776713,1.9822618791657707
16383,16383,16383,16383,16383,4,1,Good buy,buy complement laser pointer recent buy great successbatteri longer expect,4,5,1,4,125,0.6249,8,4.0,0.0,1,44.41,1,1,1,6.5,1,1,0,0,buy complement laser pointer recent buy great successbatteri long expect,10,0.4404,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16384,16384,16384,16384,16384,4,1,"Good Price, works great",good price work great reason do not 5 star take day vendor ship item,5,4,3,2,122,0.7906,23,4.0,0.0,1,99.57,1,1,1,3.928571428571429,1,2,0,0,good price work great reason 5 star day vendor ship item,14,0.7906,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16385,16385,16385,16385,16385,4,1,Four stars because there is NO play all function.,great blu ray set play all new effect 51 sound do subtitl includ origin effect mono sound option special featur new port dvd set overal essenti purchas,12,8,6,2,268,0.8481,49,4.0,0.0,1,52.53,1,1,1,4.62962962962963,1,3,0,0,great blu ray set play new effect 51 sound subtitl includ origin effect mono sound option special featur new port dvd set over essenti purcha,27,-0.1363,0,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16386,16386,16386,16386,16386,5,1,Great Wireless,great wireless transmitt receiv clear recommend want deal wire product easi setup,5,5,6,2,134,0.8591,14,5.0,0.0,1,59.3,1,1,1,5.833333333333333,1,0,0,0,great wireless transmitt receiv clear recommend want deal wire product easi setup,12,0.6249,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16387,16387,16387,16387,16387,5,0,Nikon D5000 Review,nikon d5000 wonder camera slr -PRON- have own take littl practic read manual as new technolog buy rel easi learn oper manual handi -PRON- start out probabl suggest d5000 have not slr experi befor intimid first suggest userfriendli beginn version nikon slr learn use camera absolut love -PRON- babi troubl graini imag learn proper iso set chang everyth be not think or tri camera can not do laptop camera probabl good purchas make worth money weight gold,25,40,17,19,890,0.8402,18,5.0,0.0,1,1.78,1,1,1,4.896103896103896,1,3,12,6,nikon d5000 wonder camera slr -pron- littl practic read manual new technolog buy rel easi learn oper manual handi -pron- start probabl suggest d5000 slr experi befor intimid suggest userfriendli beginn version nikon slr learn use camera absolut love -pron- babi troubl graini imag learn proper iso set chang everyth think tri camera laptop camera probabl good purcha worth money weight gold,77,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16388,16388,16388,16388,16388,4,1,Comfortable huntung chair,buy sale wive enclo tree stand work good wife say -PRON- be spoil comfort hunt place,7,6,4,1,135,0.6597,25,4.0,0.0,1,97.54,1,1,1,4.3125,1,0,4,2,buy sale wive enclo tree stand work good wife -pron- spoil comfort hunt place,16,0.5106,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16389,16389,16389,16389,16389,5,1,Very good tools,good qualiti socket good valu good thing set includ steel rail snapon socket holder with appropri number snapon box includ descript pleasant surpris excel purcha,15,5,7,1,242,0.936,15,5.0,0.0,1,46.1,1,1,1,5.48,1,0,0,0,good qualiti socket good valu good thing set includ steel rail snapon socket holder appropri number snapon box includ descript pleasant surpri excel purcha,25,0.4927,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16390,16390,16390,16390,16390,1,1,because of the poor quality and service,last day buy cord charg control ps4 play display charg idea unplug -PRON- -PRON- loo go control 2 day hour play plug control weak fall off pc junk buy allot stuff amazon rare write review time to poor qualiti servic,18,16,8,4,445,-0.128,39,1.0,0.0,1,56.26,0,0,1,4.4,1,3,8,4,day buy cord charg control ps4 play display charg idea unplug -pron- -pron- loo control 2 day hour play plug control weak fall pc junk buy allot stuff amazon rare write review time poor qualiti servic,40,-0.4767,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
16391,16391,16391,16391,16391,4,1,Works well if you want good picture without going to Blue Ray,buy 1080 flat screen dump old dvd player screen imag pointless -PRON- be readi blue ray get happi -PRON- compar old player 34basic34 dvd play look great price right complaint can not eject disc remot use button player odd -PRON-,13,16,14,5,375,0.1027,61,4.0,0.0,3,56.26,0,1,0,4.725,1,2,12,6,buy 1080 flat screen dump old dvd player screen imag pointless -pron- readi blue ray happi -pron- compar old player 34basic34 dvd play look great price right complaint eject disc remot use button player odd -pron-,40,0.6486,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16392,16392,16392,16392,16392,5,1,Perfect Personal Server,want na network alot price want pay 300 400 buck ring hard drive na see review tonido youtub price 119 buck decid buy softwar littl hard use hour come -PRON- softwar geek go router chang set problem tonidoplug world think have much take time find connect network mac lan add file stream movi vlc player mac perfect littl devic want tell friend think buy onebr br if geek look cloud person server tonidoplug2 -PRON-,33,46,16,15,980,0.3182,23,5.0,0.0,1,30.21,1,1,1,4.608108108108108,1,4,8,4,want na network alot price want pay 300 400 buck ring hard drive na review tonido youtub price 119 buck decid buy softwar littl hard use hour come -pron- softwar geek router chang set problem tonidoplug world think time find connect network mac lan add file stream movi vlc player mac perfect littl devic want tell friend think buy onebr br geek look cloud person server tonidoplug2 -pron-,74,0.5719,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16393,16393,16393,16393,16393,5,1,America's Cup Columbia Model Yacht - very nice but assembly required - which is half of the fun!,tempt 4 star can not -PRON- love model yacht think price right signific size model larg oven door fireplac open perspect gripe size actual large display amazon buy -PRON- correct 3734 high standth stand add 234 height definit ne stand buy indoor window home bare fitsbut awesomebr br assembl model littl bit work impati larg finger hand -PRON- like puzzl want even put togeth -PRON- suggest pour glass wine hot tea date night love put togetherbr br i photo amazoncom site ipad assembl boat upload photo complet model assist futur ipad app show photo provid sellerbut wwwamazoncom browser photo model come singl sheet paper instruct import thing allow rig line tangl remov box tempt pull read assembl instruct care so line small hook easi tangl thing upbr br overal beauti display -PRON- rich navi color bodi huge sail definit center attent whichev room choo display,63,78,30,21,1767,0.8578,96,5.0,0.0,1,-67.25,1,1,1,4.972413793103448,1,6,20,10,tempt 4 star -pron- love model yacht think price right signif size model larg oven door fireplac open perspect gripe size actual larg display amazon buy -pron- correct 3734 high standth stand add 234 height definit ne stand buy indoor window home bare fitsbut awesomebr br assembl model littl bit work impati larg finger hand -pron- like puzzl want togeth -pron- suggest pour glass wine hot tea date night love togetherbr br photo amazoncom site ipad assembl boat upload photo complet model assist futur ipad app photo provid sellerbut wwwamazoncom browser photo model come singl sheet paper instruct import thing allow rig line tangl remov box tempt pull read assembl instruct care line small hook easi tangl thing upbr br over beauti display -pron- rich navi color bodi huge sail definit center attent whichev room choo display,145,0.7775,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16394,16394,16394,16394,16394,3,0,Low End Knives,knife rust wash cheap plastic contain would not repurcha job knife,6,5,2,1,126,0.0,14,3.0,0.0,1,77.23,0,1,0,5.090909090909091,1,0,0,0,knife rust wash cheap plastic contain repurcha job knife,11,-0.2732,0,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
16395,16395,16395,16395,16395,5,1,Great Gift,wm feather item rariti gift perfect -PRON- thick wellmad look like pictur buy 2 blanket advertis worri get wrong blanket like experienc do not issu all happi blanket,9,15,5,6,307,0.8176,10,5.0,0.0,1,43.06,1,1,1,4.928571428571429,1,2,4,2,wm feather item rariti gift perfect -pron- thick wellmad look like pictur buy 2 blanket adverti worri wrong blanket like experienc issu happi blanket,28,0.7906,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16396,16396,16396,16396,16396,5,1,Just like Buttah,star instanc fit like glove wear well can not tell off,3,7,0,5,132,0.7269,16,5.0,0.0,1,102.61,1,1,1,4.0,1,1,0,0,star instanc fit like glove wear tell,11,0.3612,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16397,16397,16397,16397,16397,4,1,"Paks are sturdy, roomy",help organ keep thing togeth pak sturdi roomi hold lot cloth websit guid fold pack need -PRON-,5,8,3,1,163,0.4019,22,4.0,0.0,1,79.6,1,1,1,4.588235294117647,1,0,4,2,help organ thing togeth pak sturdi roomi hold lot cloth websit guid fold pack need -pron-,17,0.0,0,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16398,16398,16398,16398,16398,5,1,Nice taste. I use it in my coffee,nice tast use coffe smoothi ice cream freeze treat bake cook good milk replac,10,2,5,0,128,0.8225,33,5.0,0.0,1,99.57,1,1,1,4.571428571428571,1,0,0,0,nice tast use coff smoothi ice cream freez treat bake cook good milk replac,14,0.4215,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16399,16399,16399,16399,16399,2,1,thor,get stuck birch log like need season wood bit longer thor pound -PRON-,6,5,1,2,101,0.128,4,2.0,0.0,1,100.58,0,0,1,4.461538461538462,1,1,4,2,stick birch log like need season wood bit long thor pound -pron-,13,0.0,0,4.243802359377671,3.9822618791657707,2.2438023593776713,1.9822618791657707
16400,16400,16400,16400,16400,4,1,Functional and cost-effective adapters,costeffect adapt set travel uk theyr high qualiti mean fiddl bit order plug time work think ill hang compact set futur gener do not valu buy pricy 34all one34 adapt set -PRON- go multipl countri trip plan bring 12 item need charg,16,22,8,5,490,-0.4215,38,4.0,0.0,1,54.23,0,1,0,4.476190476190476,1,2,4,2,costeffect adapt set travel uk theyr high qualiti mean fiddl bit order plug time work think ill hang compact set futur gener valu buy prici 34all one34 adapt set -pron- multipl countri trip plan bring 12 item need charg,42,0.0,0,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16401,16401,16401,16401,16401,5,1,Awesome!,love -PRON- pictur unbeliev deliv time set husband hook up take time great,5,8,3,2,150,0.8519,8,5.0,0.0,1,75.2,1,1,1,4.769230769230769,1,0,4,2,love -pron- pictur unbeliev deliv time set husband hook time great,13,0.6588,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16402,16402,16402,16402,16402,3,1,Dented cans!,dent point open would not open can file complaint amazon send replac quickli replac better dent pack 1st case box long product plastic pack balloon amazon use deflat 12 2nd shipment box size pack balloon air -PRON- be sure differ neg experi amazon the replac better -PRON- be sure order product again,24,25,17,9,662,0.8834,12,3.0,0.0,1,35.62,1,1,1,4.788461538461538,1,6,8,4,dent point open open file complaint amazon send replac quickli replac well dent pack 1st case box long product plastic pack balloon amazon use deflat 12 2nd shipment box size pack balloon air -pron- sure differ neg experi amazon replac well -pron- sure order product,52,0.0,0,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
16403,16403,16403,16403,16403,4,1,Does its job very well,perfect fit mdx 2007 job filter clean refresh air clean,5,1,5,2,108,0.891,22,4.0,0.0,1,86.71,1,1,1,4.6,1,2,0,0,perfect fit mdx 2007 job filter clean refresh air clean,10,0.3384,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16404,16404,16404,16404,16404,5,1,Perfect!,love -PRON- heavi duti case build recommend case bodi look good case hold iphon protect box -PRON-,8,8,3,2,166,0.9042,8,5.0,0.0,1,79.6,1,1,1,4.823529411764706,1,0,8,4,love -pron- heavi duti case build recommend case bodi look good case hold iphon protect box -pron-,17,0.6114,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16405,16405,16405,16405,16405,5,1,haven't seen the whole thing yet,start watch vulner point time continu warch -PRON-,2,5,1,1,100,0.0,32,5.0,0.0,1,88.74,0,1,0,5.375,1,0,4,2,start watch vulner point time continu warch -pron-,8,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16406,16406,16406,16406,16406,5,0,Absolutely love this. It is such a life saver,absolut love thi life saver lightweight compact origin purcha actual big bulki doubl stroller storag purchas month later heavi bulki wa easi stear fit twin babytrend car seat perfectli life saver,11,9,13,5,324,0.7717,45,5.0,0.0,2,48.47,1,1,1,5.32258064516129,1,1,0,0,absolut love thi life saver lightweight compact origin purcha actual big bulki doubl stroller storag purcha month later heavi bulki wa easi stear fit twin babytrend car seat perfectli life saver,31,0.6697,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16407,16407,16407,16407,16407,5,1,A Rider Must-have,mayb -PRON- chanc instal bike littl close encount car tail get close -PRON- be approach stopslow mind daydream drive flash red light appear -PRON- drive -PRON- bind notic itbr br i instal xl givi rear luggag ea 2 year ago -PRON- function great enjoy piec mind know driver notic appli brake,16,23,11,11,543,0.8074,17,5.0,0.0,1,45.09,1,1,1,4.686274509803922,1,2,20,10,mayb -pron- chanc instal bike littl close encount car tail close -pron- approach stopslow mind daydream drive flash red light appear -pron- drive -pron- bind notic itbr br instal xl givi rear luggag ea 2 year ago -pron- function great enjoy piec mind know driver notic appli brake,51,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16408,16408,16408,16408,16408,5,1,great product,heavi duti chord exactli look for welcom acc camper time,6,6,2,4,145,0.0,13,5.0,0.0,1,86.71,0,1,0,4.7,1,2,0,0,heavi duti chord exactli look welcom acc camper time,10,0.6249,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16409,16409,16409,16409,16409,4,1,Good Frame,futon frame arriv promptli exactli describ problem hole be not fulli punch metal put bolt do not fit hole abl use hammer screwdriv open hole end fine,9,16,3,8,312,-0.4606,10,4.0,0.0,1,69.45,0,1,0,4.555555555555555,1,2,0,0,futon frame arriv promptli exactli describ problem hole fulli punch metal bolt fit hole abl use hammer screwdriv open hole end fine,27,0.4404,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16410,16410,16410,16410,16410,5,1,I love these! I was tired of always buying plastic ...,love these tire buy plastic throw away brush work awesom clean too,4,5,2,2,106,0.7845,54,5.0,0.0,1,93.14,1,1,1,4.583333333333333,1,1,0,0,love tire buy plastic throw away brush work awesom clean,12,0.3802,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16411,16411,16411,16411,16411,5,1,$8 and works,know mice matter prefer like fact mous tight action button scroll wheel cheap mouse loo button scroll wheel fli around actual pretti precis mous feel solid,14,9,7,5,285,0.4939,12,5.0,0.0,1,62.01,1,1,1,5.0,1,1,0,0,know mice matter prefer like fact mou tight action button scroll wheel cheap mous loo button scroll wheel fli actual pretti preci mou feel solid,26,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16412,16412,16412,16412,16412,4,1,these are so cute and original in the noise/chirping that ...,cute origin noisechirp oppos squeak toy dog love sound,5,5,3,1,129,0.802,61,4.0,0.0,1,96.18,1,1,1,5.111111111111111,1,0,0,0,cute origin noisechirp oppo squeak toy dog love sound,9,0.7528,1,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16413,16413,16413,16413,16413,3,1,ehh,rug edg littl uneven white white doesntstay white long kitchen -PRON- nice pay cute,5,5,8,4,159,0.6597,3,3.0,0.0,1,91.11,1,1,1,5.0,1,0,4,2,rug edg littl uneven white white doesntstay white long kitchen -pron- nice pay cute,14,0.0,0,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
16414,16414,16414,16414,16414,4,1,It works; some confusion about a feature.,work fine basic blacklight packag instruct amazon descript refer flashlight ship unit result minor confus insert batteri end batteri compart look flashlight miss,13,9,6,5,305,0.2263,41,4.0,0.0,1,39.67,1,1,1,6.043478260869565,1,1,0,0,work fine basic blacklight packag instruct amazon descript refer flashlight ship unit result minor confu insert batteri end batteri compart look flashlight miss,23,-0.296,0,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
16415,16415,16415,16415,16415,5,1,they seem well constructed,ball bunge construct buy need ship receiv time coupl season,5,10,0,2,142,0.0,26,5.0,0.0,1,78.25,0,1,0,5.0,1,1,0,0,ball bung construct buy need ship receiv time coupl season,10,0.2732,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16416,16416,16416,16416,16416,1,1,Highly Unsatisfied !! Read Before You Buy!!,receiv thought weight box usual light expect qualiti mat mat good qualiti all highli disappoint return polici stick -PRON- rip off do not buy -PRON-,8,12,5,7,257,0.0516,43,1.0,0.0,1,54.56,0,0,1,4.96,1,0,8,4,receiv think weight box usual light expect qualiti mat mat good qualiti highli disappoint return polici stick -pron- rip buy -pron-,25,-0.6323,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
16417,16417,16417,16417,16417,1,1,west of money! do not buy it,product want -PRON- pictur state fold fold cheep materi hard assembl -PRON- cost 50 assembl hard load car worth penni buy,7,12,5,6,230,0.1027,28,1.0,0.0,1,67.08,0,0,1,4.809523809523809,1,1,8,4,product want -pron- pictur state fold fold cheep materi hard assembl -pron- cost 50 assembl hard load car worth penni buy,21,0.0,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
16418,16418,16418,16418,16418,5,1,Works With Compaq Presario CQ61-313US,awhil have troubl comput screen screen dark awhil bit light come on problem escal so research find video cabl go bad screen be not actual complet black hold flashlight faintli displaybr br without prior comput repair experi find youtub video disassembl comput compaq presario cq61 make work littl hard cabl find replac one work screen work 6 month later issu at one,25,25,11,15,684,-0.765,37,5.0,0.0,1,17.01,0,1,0,4.903225806451613,1,6,0,0,awhil troubl comput screen screen dark awhil bit light come problem escal research find video cabl bad screen actual complet black hold flashlight faintli displaybr br prior comput repair experi find youtub video disassembl comput compaq presario cq61 work littl hard cabl find replac work screen work 6 month later issu,62,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16419,16419,16419,16419,16419,2,1,Very disappointed !!,bracelet receiv 3 day christma be not pictur lobster clasp 2 extend christma gift daughteri order specif do not like type closur bracelet exact kind gotveri disappoint,12,11,8,5,335,0.4922,20,2.0,0.0,1,60.99,1,0,0,5.222222222222222,1,3,0,0,bracelet receiv 3 day christma pictur lobster clasp 2 extend christma gift daughteri order specif like type closur bracelet exact kind gotveri disappoint,27,-0.6094,0,4.243802359377671,3.9822618791657707,2.2438023593776713,1.9822618791657707
16420,16420,16420,16420,16420,1,1,dont work,wast time baterri die 30 minut listen musicthat buy,7,5,0,2,102,-0.5994,9,1.0,0.0,1,62.34,0,0,1,4.777777777777778,1,1,0,0,wast time baterri die 30 minut listen musicthat buy,9,0.0,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
16421,16421,16421,16421,16421,5,1,Protection needed!,buy great price fast servic protect toxic fume floor stripper floor wax,7,2,3,0,111,0.6705,18,5.0,0.0,1,84.68,1,1,1,5.0,1,0,0,0,buy great price fast servic protect toxic fume floor stripper floor wax,12,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16422,16422,16422,16422,16422,5,1,These were exactly what I was looking for! I ...,exactli look for old set spice bottl plastic top crack year metal cover forev spice rack look brand new,11,10,4,2,198,0.2023,48,4.5,0.5,2,77.57,1,1,1,4.473684210526316,1,1,0,0,exactli look old set spice bottl plastic crack year metal cover forev spice rack look brand new,19,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16423,16423,16423,16423,16423,5,1,Don't Miss This Bargain!,great product unbeliev valu go buy anoth sturdi profession look protect need ipad,4,3,5,2,146,0.7717,24,3.0,2.0,2,58.28,1,1,1,5.307692307692308,1,0,0,0,great product unbeliev valu buy anoth sturdi profess look protect need ipad,13,-0.1129,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16424,16424,16424,16424,16424,1,1,Not ignite,comput receiv damagedbr no ignitebr doe meet expectationsbr imposs use long work ie lightsbr what procedur returnbr the comput work,12,7,2,4,210,-0.296,10,1.0,0.0,1,25.8,0,0,1,5.6,1,0,0,0,comput receiv damagedbr ignitebr doe meet expectationsbr imposs use long work ie lightsbr procedur returnbr comput work,20,0.0,0,4.243802359377671,3.9822618791657707,3.2438023593776713,2.9822618791657707
16425,16425,16425,16425,16425,5,1,Simply the best,cnd make good qualiti acryl powder market licen nail tech use brand smooth applic natur,8,4,5,2,153,0.4404,15,5.0,0.0,1,73.17,1,1,1,4.866666666666666,1,1,0,0,cnd good qualiti acryl powder market licen nail tech use brand smooth applic natur,15,0.6369,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16426,16426,16426,16426,16426,3,1,It does the trick,workabl roll case good valu pricebr the handl structur bit tight interior realli cavern divid to thing move within rail permit hang filesbr but look good get go,11,17,7,5,329,0.7003,17,3.0,0.0,1,51.52,1,1,1,4.75,1,1,0,0,workabl roll case good valu pricebr handl structur bite tight interior realli cavern divid thing rail permit hang filesbr look good,28,-0.0516,0,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
16427,16427,16427,16427,16427,3,0,Best of limited options,solut enabl live broadcast video stream web 500 prepar deal shortcomingsbr 1 batteri perform bad set good recharg aa batteri bare make hour so -PRON- will want plug extern power sourc shoot lengthier event chang batteri midshoot take solid 2 minut swap reboot rejoin broadcastbr 2 4 g modem support bad list model go supposedli support verizon model would not connect 4 g modem tech support basic nonexist there user manual -PRON- figureitoutasyougo product easi quirki work reliabl howev set verizon mobil hotspot have broadcast connect 4 g modem wifibr 3 small display livestream event start begin word will not abl want select set stream forc bad name behavior eventsbr br but run wifi connect adequ power work hope for school live stream video event sport field area do not access network,56,50,31,22,1390,0.5809,23,3.0,0.0,1,-54.05,1,1,1,5.007575757575758,1,9,8,4,solut enabl live broadcast video stream web 500 prepar deal shortcomingsbr 1 batteri perform bad set good recharg aa batteri bare hour -pron- want plug extern power sourc shoot lengthy event chang batteri midshoot solid 2 minut swap reboot rejoin broadcastbr 2 4 g modem support bad list model supposedli support verizon model connect 4 g modem tech support basic nonexist user manual -pron- figureitoutasyougo product easi quirki work reliabl howev set verizon mobil hotspot broadcast connect 4 g modem wifibr 3 small display livestream event start begin word abl want select set stream forc bad behavior eventsbr br run wifi connect adequ power work hope school live stream video event sport field area access network,132,0.5106,1,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
16428,16428,16428,16428,16428,3,1,Nice gift,hibr -PRON- daughter enjoy play 5 6 daysbr ani way concis annoy toybr also understand plum design toy expen other opinion worth pay toy colorbr furbi sleep 2 week more daughter touch wake up do not,13,16,8,16,416,0.4939,9,3.0,0.0,1,43.4,1,1,1,4.5,1,2,4,2,hibr -pron- daughter enjoy play 5 6 daysbr ani way conci annoy toybr understand plum design toy expen opinion worth pay toy colorbr furbi sleep 2 week daughter touch wake,36,0.6908,1,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
16429,16429,16429,16429,16429,5,1,I love David Tenant,amaz seal tight -PRON- complet inconspicu durabl rubber seal air tight sure close -PRON- good key travel time space,8,10,8,8,236,0.6369,19,5.0,0.0,1,77.57,1,1,1,5.105263157894737,1,0,8,4,amaz seal tight -pron- complet inconspicu durabl rubber seal air tight sure close -pron- good key travel time space,19,0.6369,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
16430,16430,16430,16430,16430,3,1,Poor quality control,buy bulb work oneit big ball solder let bulb screw in need file down good qualiti control could not find bulb el,7,14,3,6,235,0.3612,20,3.0,0.0,1,82.99,1,1,1,4.136363636363637,1,0,0,0,buy bulb work oneit big ball solder let bulb screw need file good qualiti control find bulb el,22,-0.4767,0,4.243802359377671,3.9822618791657707,1.2438023593776713,0.9822618791657707
16431,16431,16431,16431,16431,4,1,"Techni Mobili, Send Joe Y. a commission check",get hook desk pictur upload joe y -PRON- be type cold cathod light kit comput case see light desk same techni mobili ne send joe commiss checkbr br like folk post review take hour complet complex brokendamag take star corner glass piec be not level glass piec -PRON- be sure fix though,27,23,10,6,526,0.5859,45,4.0,0.0,1,44.08,1,1,1,4.5,1,3,8,4,hook desk pictur upload joe y -pron- type cold cathod light kit comput case light desk techni mobili ne send joe commiss checkbr br like folk post review hour complet complex brokendamag star corner glass piec level glass piec -pron- sure fix,52,0.0,0,4.243802359377671,3.9822618791657707,0.24380235937767125,0.01773812083422932
